occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
kroemer_t_2024_00031,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Jacquiniella leucomelana,18.55,-95.1833333333333,26/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00032,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Maxillaria variabilis,18.55,-95.1833333333333,26/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Hybrid detected: removed ×/x and reduced to binomial when possible | change3: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00033,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Pleurothallis bivalvis,18.5666666666667,-95.1666666666667,26/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00034,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,0,,18.5666666666667,-95.1666666666667,26/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00035,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Mormodes tuxtlensis,18.5666666666667,-95.1666666666667,26/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00036,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Stelis platystylis,18.5666666666667,-95.1666666666667,26/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00037,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Dichaea muricatoides,18.5666666666667,-95.1666666666667,26/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00038,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Stelis veracrucensis,18.5666666666667,-95.1666666666667,26/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00039,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Lycaste deppei,18.5666666666667,-95.1666666666667,26/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00040,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Coelia macrostachya,18.55,-95.1833333333333,26/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00041,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Peperomia pseudoalpina,18.5666666666667,-95.1666666666667,26/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
